id,recording,site,year,month,day,hour,min,species,songtype,x1,x2,y1,y2,validated,uri,score,site_id
84992839,20200628_093000.flac,Yat1,2020,6,28,9,30,sp50,Common Song,5.541333333333333,6.544,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992839.png,0.15472608265223112,5671
84992840,20200704_130000.flac,Yat1,2020,7,4,13,0,sp50,Common Song,38.76266666666667,39.76533333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992840.png,0.21129600825054626,5671
84992841,20200619_013000.flac,Yat1,2020,6,19,1,30,sp50,Common Song,30.69333333333333,31.696,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992841.png,0.1701618838442983,5671
84992842,20200306_213000.flac,Yat1,2020,3,6,21,30,sp50,Common Song,2.288,3.2906666666666666,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992842.png,0.17451683251453534,5671
84992843,20200721_210000.flac,Yat1,2020,7,21,21,0,sp50,Common Song,50.112,51.114666666666665,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992843.png,0.1782237763445282,5671
84992844,20200407_223000.flac,Yat1,2020,4,7,22,30,sp50,Common Song,18.208,19.21066666666667,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992844.png,0.22172831894401598,5671
84992845,20201004_210000.flac,Yat1,2020,10,4,21,0,sp50,Common Song,50.864,51.86666666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992845.png,0.23435483646432453,5671
84992846,20200426_180000.flac,Yat1,2020,4,26,18,0,sp50,Common Song,37.733333333333334,38.736,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992846.png,0.16028471340074033,5671
84992847,20200721_213000.flac,Yat1,2020,7,21,21,30,sp50,Common Song,45.48266666666667,46.48533333333334,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992847.png,0.17912904945978247,5671
84992848,20200619_020000.flac,Yat1,2020,6,19,2,0,sp50,Common Song,57.888,58.89066666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992848.png,0.1771354758361792,5671
84992849,20200815_230000.flac,Yat1,2020,8,15,23,0,sp50,Common Song,44.576,45.57866666666666,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992849.png,0.1545351613211743,5671
84992850,20200407_230000.flac,Yat1,2020,4,7,23,0,sp50,Common Song,9.936,10.938666666666666,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992850.png,0.2700834409030123,5671
84992851,20200426_183000.flac,Yat1,2020,4,26,18,30,sp50,Common Song,7.1306666666666665,8.133333333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992851.png,0.2141441385671301,5671
84992852,20201004_213000.flac,Yat1,2020,10,4,21,30,sp50,Common Song,29.376,30.378666666666668,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992852.png,0.19639516727538947,5671
84992853,20200306_223000.flac,Yat1,2020,3,6,22,30,sp50,Common Song,33.62133333333333,34.624,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992853.png,0.16511409844744157,5671
84992854,20200407_233000.flac,Yat1,2020,4,7,23,30,sp50,Common Song,35.62133333333333,36.624,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992854.png,0.21829881495016337,5671
84992855,20201004_220000.flac,Yat1,2020,10,4,22,0,sp50,Common Song,2.096,3.0986666666666665,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992855.png,0.20375479470511082,5671
84992856,20200426_190000.flac,Yat1,2020,4,26,19,0,sp50,Common Song,5.1306666666666665,6.133333333333334,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992856.png,0.17817167200015285,5671
84992857,20200721_223000.flac,Yat1,2020,7,21,22,30,sp50,Common Song,44.816,45.818666666666665,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992857.png,0.18695695328399317,5671
84992858,20201004_223000.flac,Yat1,2020,10,4,22,30,sp50,Common Song,58.752,59.754666666666665,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992858.png,0.18850496641902567,5671
84992859,20201016_180000.flac,Yat1,2020,10,16,18,0,sp50,Common Song,41.68,42.68266666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992859.png,0.19597723645640971,5671
84992860,20200408_000000.flac,Yat1,2020,4,8,0,0,sp50,Common Song,24.944,25.946666666666665,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992860.png,0.25357973640648307,5671
84992861,20200426_193000.flac,Yat1,2020,4,26,19,30,sp50,Common Song,1.808,2.8106666666666666,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992861.png,0.1671693937997132,5671
84992862,20200707_183000.flac,Yat1,2020,7,7,18,30,sp50,Common Song,52.448,53.45066666666666,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992862.png,0.18402052728902685,5671
84992863,20200401_183000.flac,Yat1,2020,4,1,18,30,sp50,Common Song,6.218666666666667,7.221333333333333,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992863.png,0.1840598311542402,5671
84992864,20200816_003000.flac,Yat1,2020,8,16,0,30,sp50,Common Song,38.154666666666664,39.157333333333334,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992864.png,0.16864996012147235,5671
84992865,20200313_203000.flac,Yat1,2020,3,13,20,30,sp50,Common Song,32.25066666666667,33.25333333333333,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992865.png,0.15242915883475724,5671
84992866,20200305_083000.flac,Yat1,2020,3,5,8,30,sp50,Common Song,6.88,7.882666666666666,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992866.png,0.16926148987719866,5671
84992867,20201004_230000.flac,Yat1,2020,10,4,23,0,sp50,Common Song,54.83733333333333,55.84,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992867.png,0.21945210966277187,5671
84992868,20200426_200000.flac,Yat1,2020,4,26,20,0,sp50,Common Song,31.989333333333335,32.992,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992868.png,0.19219337429689481,5671
84992869,20200822_073000.flac,Yat1,2020,8,22,7,30,sp50,Common Song,13.306666666666667,14.309333333333333,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992869.png,0.18770233080928017,5671
84992870,20201016_183000.flac,Yat1,2020,10,16,18,30,sp50,Common Song,53.856,54.858666666666664,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992870.png,0.16980276940432296,5671
84992871,20200408_003000.flac,Yat1,2020,4,8,0,30,sp50,Common Song,51.54666666666667,52.54933333333334,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992871.png,0.23457503793364035,5671
84992872,20200401_190000.flac,Yat1,2020,4,1,19,0,sp50,Common Song,38.54933333333334,39.552,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992872.png,0.22514707025138808,5671
84992873,20201004_233000.flac,Yat1,2020,10,4,23,30,sp50,Common Song,22.645333333333333,23.648,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992873.png,0.31519587226136037,5671
84992874,20200408_010000.flac,Yat1,2020,4,8,1,0,sp50,Common Song,23.568,24.570666666666668,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992874.png,0.17338528694697175,5671
84992875,20200707_193000.flac,Yat1,2020,7,7,19,30,sp50,Common Song,2.9066666666666667,3.9093333333333335,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992875.png,0.1777132133342455,5671
84992876,20201016_190000.flac,Yat1,2020,10,16,19,0,sp50,Common Song,42.666666666666664,43.669333333333334,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992876.png,0.22812149494995296,5671
84992877,20200307_000000.flac,Yat1,2020,3,7,0,0,sp50,Common Song,49.30133333333333,50.304,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992877.png,0.1584785367334321,5671
84992878,20200809_193000.flac,Yat1,2020,8,9,19,30,sp50,Common Song,6.1066666666666665,7.109333333333334,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992878.png,0.16715025549009133,5671
84992879,20200401_193000.flac,Yat1,2020,4,1,19,30,sp50,Common Song,33.00266666666667,34.00533333333333,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992879.png,0.15488660466680768,5671
84992880,20200426_210000.flac,Yat1,2020,4,26,21,0,sp50,Common Song,58.832,59.834666666666664,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992880.png,0.2072426457316948,5671
84992881,20201005_000000.flac,Yat1,2020,10,5,0,0,sp50,Common Song,37.589333333333336,38.592,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992881.png,0.21004359466515463,5671
84992882,20201016_193000.flac,Yat1,2020,10,16,19,30,sp50,Common Song,46.08533333333333,47.088,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992882.png,0.15931587637047656,5671
84992883,20200408_013000.flac,Yat1,2020,4,8,1,30,sp50,Common Song,10.96,11.962666666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992883.png,0.17471589841821702,5671
84992884,20200426_213000.flac,Yat1,2020,4,26,21,30,sp50,Common Song,22.053333333333335,23.056,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992884.png,0.15598272065574842,5671
84992885,20200401_200000.flac,Yat1,2020,4,1,20,0,sp50,Common Song,2.3413333333333335,3.344,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992885.png,0.20460131091770897,5671
84992886,20201005_003000.flac,Yat1,2020,10,5,0,30,sp50,Common Song,52.85333333333333,53.856,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992886.png,0.2589892731614381,5671
84992887,20200707_203000.flac,Yat1,2020,7,7,20,30,sp50,Common Song,23.536,24.538666666666668,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992887.png,0.17690198775332325,5671
84992888,20200619_053000.flac,Yat1,2020,6,19,5,30,sp50,Common Song,9.605333333333334,10.608,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992888.png,0.1508414958307954,5671
84992889,20200408_020000.flac,Yat1,2020,4,8,2,0,sp50,Common Song,57.029333333333334,58.032,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992889.png,0.17034400171420494,5671
84992890,20200809_203000.flac,Yat1,2020,8,9,20,30,sp50,Common Song,17.12,18.122666666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992890.png,0.184401685383559,5671
84992891,20201005_010000.flac,Yat1,2020,10,5,1,0,sp50,Common Song,49.184,50.18666666666667,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992891.png,0.30678231395533867,5671
84992892,20200426_220000.flac,Yat1,2020,4,26,22,0,sp50,Common Song,52.101333333333336,53.104,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992892.png,0.17114774295042787,5671
84992893,20200401_203000.flac,Yat1,2020,4,1,20,30,sp50,Common Song,36.44266666666667,37.44533333333333,13125,16031.25,present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992893.png,0.2521770145370067,5671
84992894,20200707_210000.flac,Yat1,2020,7,7,21,0,sp50,Common Song,7.824,8.826666666666666,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992894.png,0.15231099108123436,5671
84992895,20200408_023000.flac,Yat1,2020,4,8,2,30,sp50,Common Song,19.872,20.874666666666666,13125,16031.25,not present,https://s3.amazonaws.com/arbimon2/project_33/detections/5014/84992895.png,0.1543521343681128,5671
